Lat,Lon,Calibrated.age,Calibrated.error
35.23,38.85,34442,637
43.32,-3.53,34452,230
48.39,9.78,34454,745
48.33,15.40,34466,424
42.27,42.70,34469,334
39.66,115.87,34497,330
48.39,9.78,34528,499
-8.35,147.27,34535,360
37.66,127.26,34536,1850
-13.10,133.80,34537,284
44.39,4.42,34547,337
51.55,-4.24,34556,2450
36.82,138.11,34563,463
-8.46,147.21,34571,365
44.97,0.93,34577,180
30.42,130.90,34579,545
43.37,-2.65,34580,232
45.51,10.97,34592,250
6.80,80.37,34596,369
-23.83,130.86,34600,1600
49.70,17.02,34656,360
49.43,20.16,34659,511
-13.10,133.80,34668,305
58.15,57.95,34683,381
44.39,4.42,34692,382
48.41,15.60,34692,285
-8.46,147.21,34706,379
37.89,126.83,34723,126
47.13,5.57,34726,223
47.59,3.76,34731,251
43.09,2.98,34736,609
36.76,-3.85,34742,6768
48.43,15.61,34744,568
46.36,14.68,34766,364
43.08,-2.53,34799,375
48.39,9.78,34803,816
43.06,-2.49,34804,845
9.28,117.98,34834,1273
40.51,-0.55,34848,246
44.39,4.42,34853,577
47.04,26.00,34858,623
42.16,2.75,34872,228
35.68,139.62,34876,209
46.36,14.68,34878,380
-16.79,144.76,34900,2100
36.73,69.98,34923,1933
35.23,38.85,34941,772
44.97,0.93,34941,396
44.39,4.42,34956,409
50.44,5.30,34959,896
58.15,57.95,34972,401
44.39,4.42,34977,355
44.39,4.42,34983,374
44.39,4.42,34996,600
48.39,9.78,34998,218
58.15,57.95,35004,492
58.15,57.95,35004,492
39.66,115.87,35017,212
30.42,130.90,35020,228
49.45,20.15,35024,541
44.39,4.42,35030,402
51.39,39.02,35033,184
106.83,28.12,35034,177
33.51,48.21,35040,255
37.29,127.05,35040,309
46.36,14.68,35041,374
36.04,35.99,35042,438
-13.10,133.80,35063,591
30.28,51.44,35069,261
48.32,15.40,35082,249
-23.83,130.86,35086,467
35.68,139.62,35099,226
58.15,57.95,35103,715
48.39,9.78,35105,284
48.39,9.78,35123,843
48.32,15.40,35129,277
44.39,4.42,35143,402
50.47,-3.53,35146,980
48.43,15.61,35150,393
49.70,17.02,35152,402
48.32,15.40,35156,254
44.94,1.01,35162,402
46.36,14.68,35180,402
47.63,12.21,35180,402
63.12,133.62,35191,498
48.43,15.61,35197,430
48.39,9.78,35205,790
44.94,1.01,35207,402
48.56,10.19,35214,266
44.94,1.01,35223,393
44.97,0.93,35224,316
35.68,139.62,35241,244
44.94,1.01,35253,403
49.70,17.02,35273,412
52.30,104.17,35274,201
37.36,113.37,35286,1957
-38.00,145.19,35300,2600
-33.80,143.10,35300,5600
53.25,-1.22,35304,560
46.36,14.68,35306,404
44.39,4.42,35309,442
45.06,3.87,35311,2000
-13.10,133.80,35314,643
40.58,122.97,35324,671
36.52,138.28,35327,306
36.52,138.28,35327,306
36.81,138.23,35327,306
44.39,4.42,35334,494
48.52,10.17,35337,283
44.39,4.42,35339,423
37.89,126.83,35342,405
46.67,0.83,35349,228
32.84,130.80,35361,300
32.57,34.93,35367,486
30.42,130.90,35368,740
8.18,98.88,35369,566
44.39,4.42,35374,425
44.39,4.42,35389,656
48.43,15.61,35398,446
37.66,127.26,35406,325
46.36,14.68,35409,365
46.36,14.68,35431,409
49.70,17.02,35437,428
44.39,4.42,35438,374
50.23,4.92,35438,2965
55.55,89.04,35444,250
51.23,-2.62,35461,359
58.15,57.95,35467,518
48.39,9.78,35471,1139
-42.49,145.94,35483,386
43.32,-7.47,35492,291
50.02,19.79,35507,1274
46.96,0.71,35531,276
46.67,0.83,35533,299
48.33,15.40,35575,322
51.32,-2.98,35624,290
46.67,0.83,35644,314
48.32,15.40,35644,298
51.39,39.02,35655,273
48.32,15.40,35665,281
50.70,6.80,35673,576
48.39,9.78,35682,887
48.43,15.61,35683,313
32.84,130.80,35684,304
51.39,39.03,35684,466
50.72,6.80,35687,1834
57.58,53.83,35687,1834
70.72,135.42,35689,1411
50.48,4.68,35705,286
45.51,10.97,35724,294
43.06,-2.49,35729,1059
33.92,35.60,35763,1546
48.39,9.78,35764,291
44.39,4.42,35765,417
44.94,1.01,35787,508
45.02,34.38,35796,271
46.29,16.04,35800,1684
67.84,-139.83,35800,1000
44.39,4.42,35821,437
50.44,5.01,35832,886
50.72,6.80,35844,352
46.36,14.68,35898,531
48.56,10.19,35922,308
50.44,5.30,35932,296
48.32,15.40,35951,274
51.40,39.04,35964,216
43.31,-5.83,35976,828
50.05,8.51,35981,1959
-30.35,147.34,35982,678
47.59,3.76,36003,1412
45.51,10.97,36011,264
47.63,12.21,36014,634
37.42,23.13,36020,383
48.52,10.17,36034,687
52.28,109.83,36036,400
30.42,130.90,36040,255
44.39,4.42,36040,532
48.88,16.67,36053,1182
35.24,38.82,36059,727
37.89,126.83,36078,1538
33.51,48.21,36096,337
48.32,15.40,36118,216
44.39,4.42,36127,590
44.94,1.01,36145,580
47.59,3.76,36160,708
6.60,80.22,36173,800
48.52,10.17,36182,322
51.39,39.03,36185,587
51.40,39.04,36198,257
44.39,4.42,36200,519
50.72,6.80,36204,1137
44.94,1.01,36212,591
48.52,10.17,36219,1357
36.82,138.11,36220,784
48.39,9.78,36230,1192
48.32,15.40,36260,239
43.01,1.63,36279,747
55.32,92.50,36314,2004
32.57,34.93,36347,817
44.77,1.33,36366,1197
36.82,138.11,36397,778
36.82,138.11,36416,470
43.79,7.55,36416,769
43.93,4.33,36430,1533
37.13,127.08,36436,458
44.39,4.42,36463,672
26.21,127.68,36471,1200
44.94,1.01,36490,626
30.42,130.90,36491,277
45.51,10.97,36498,337
67.85,-139.76,36500,1000
47.59,3.76,36506,1418
51.39,39.03,36511,616
48.39,9.78,36513,895
43.46,-6.07,36519,885
50.44,5.30,36521,855
43.93,4.33,36528,1532
37.52,129.08,36537,1308
44.39,4.42,36554,504
49.45,20.15,36607,845
46.67,0.83,36619,417
48.39,9.78,36631,377
-9.08,147.26,36652,568
44.39,4.42,36653,915
48.32,15.40,36653,2198
43.29,-5.08,36665,624
-5.91,150.12,36717,581
33.92,35.60,36720,1769
43.93,4.33,36722,2040
46.36,14.68,36725,691
51.40,39.04,36734,581
48.43,15.61,36736,497
53.25,-1.22,36744,510
46.31,14.57,36765,637
8.18,98.88,36773,1564
-6.16,149.78,36775,582
44.39,4.42,36785,679
-33.80,143.10,36800,2600
41.93,0.81,36804,637
37.66,127.26,36815,1765
32.84,130.80,36819,615
48.32,15.40,36822,359
49.14,102.55,36840,1644
33.92,35.60,36841,1311
50.48,4.68,36875,363
48.39,9.78,36877,656
33.51,48.21,36880,464
50.42,8.14,36918,884
45.50,0.30,36972,1039
51.39,39.02,36973,880
32.57,34.93,36974,985
29.00,33.70,36983,2957
36.26,127.11,37001,4111
48.41,15.60,37025,629
51.40,39.04,37042,1310
33.51,48.21,37053,478
50.48,4.68,37083,391
44.94,1.01,37085,673
48.39,9.78,37090,517
44.39,4.42,37095,710
42.48,-6.05,37114,699
48.88,16.67,37123,828
48.39,9.78,37126,624
50.43,110.00,37135,1638
44.39,4.42,37137,660
33.51,48.21,37145,4083
35.99,35.99,37150,332
44.17,40.00,37153,437
3.82,113.78,37154,868
55.32,92.50,37154,1801
32.84,130.80,37162,1265
44.17,40.00,37165,457
36.63,-4.50,37194,1270
-29.03,138.89,37200,5800
30.80,33.45,37200,3753
53.13,33.62,37221,577
48.39,9.78,37232,1030
49.45,20.15,37241,2002
40.58,122.97,37242,1308
40.58,122.97,37242,1308
48.39,9.78,37243,662
30.28,51.44,37247,464
44.17,40.00,37252,1086
51.17,83.02,37284,3483
48.56,10.19,37290,511
44.94,1.01,37294,659
6.60,80.22,37298,582
36.82,138.11,37299,687
67.83,-139.86,37300,1000
44.17,40.00,37301,470
51.39,39.05,37301,2449
36.82,138.11,37321,695
39.67,21.68,37354,1751
45.23,0.88,37354,1085
44.39,4.42,37360,743
33.51,48.21,37372,444
48.39,9.78,37382,838
58.15,57.95,37382,579
32.84,130.80,37392,703
-42.49,145.94,37406,827
29.00,33.70,37416,3862
-17.42,124.97,37418,753
39.42,112.28,37427,800
48.39,9.78,37441,492
51.39,39.03,37444,664
50.66,11.56,37453,500
44.97,0.93,37474,722
46.67,0.83,37480,435
33.51,48.21,37500,490
48.39,9.78,37519,972
45.50,0.30,37531,512
40.48,15.23,37532,949
40.48,15.23,37537,592
48.39,9.78,37548,1197
51.39,39.03,37552,807
43.32,-3.53,37569,495
59.65,133.12,37575,656
46.67,0.83,37580,558
33.51,48.21,37581,494
36.04,35.99,37583,1522
48.39,9.78,37599,706
47.59,3.76,37600,1630
45.67,0.50,37602,549
49.14,102.55,37604,387
39.68,115.92,37615,1984
48.39,9.78,37622,557
42.93,25.42,37628,997
44.94,1.01,37643,658
48.39,9.78,37644,1308
50.42,8.14,37655,921
50.72,6.80,37664,659
39.69,115.93,37666,2414
105.80,35.08,37679,431
43.32,-7.47,37680,3699
45.51,10.97,37680,406
58.15,57.95,37695,583
44.94,1.01,37696,661
33.51,48.21,37698,486
36.80,44.24,37701,1200
43.78,7.53,37706,923
37.66,127.26,37724,979
43.36,-3.86,37726,434
33.51,48.21,37740,1024
44.94,1.01,37750,664
59.17,108.42,37751,1738
47.59,3.76,37753,565
33.56,48.29,37754,491
29.00,33.70,37757,851
48.39,9.78,37777,810
39.67,21.68,37781,1821
33.51,48.21,37797,497
44.94,1.01,37812,719
44.94,1.01,37812,719
49.14,102.55,37820,371
49.14,102.55,37846,1735
34.73,111.42,37847,1310
44.77,1.33,37847,1310
-5.91,150.12,37848,848
-6.16,149.78,37897,852
-33.80,143.10,37900,6400
44.97,0.93,37903,501
33.51,48.21,37909,3933
44.94,1.01,37925,674
32.57,34.93,37934,1132
49.44,20.16,37934,1446
-9.08,147.27,37939,583
37.52,129.08,37992,1415
32.84,130.80,38019,599
45.67,0.50,38023,576
48.39,9.78,38060,1028
47.13,5.57,38084,502
47.04,26.00,38099,573
46.67,0.83,38111,355
48.32,15.40,38112,3892
37.66,127.26,38116,2235
40.82,45.01,38120,682
43.14,-0.89,38120,739
105.58,34.97,38122,512
42.16,2.75,38125,932
48.39,9.76,38125,624
42.93,25.42,38126,1057
46.67,0.83,38148,371
3.82,113.78,38151,472
48.39,9.78,38160,1314
33.51,48.21,38165,471
36.63,-4.50,38186,1409
46.29,16.04,38188,706
30.28,51.44,38196,851
65.03,57.44,38207,2421
48.32,15.40,38229,1010
32.57,34.93,38293,897
47.59,3.76,38301,343
43.46,-6.07,38312,1055
36.80,44.24,38317,1116
38.92,-0.12,38323,425
48.39,9.78,38328,740
29.00,33.70,38337,1004
48.39,9.78,38339,378
46.67,0.83,38347,436
39.66,115.87,38358,727
48.52,10.17,38373,358
38.80,-0.47,38377,1315
36.04,35.99,38398,875
36.12,36.23,38399,897
36.12,36.23,38399,897
3.82,113.78,38422,289
45.23,0.88,38425,1067
46.67,0.83,38425,364
36.80,44.24,38430,569
37.57,129.07,38436,541
33.51,48.21,38443,3695
67.84,-139.86,38450,1400
47.59,3.76,38472,962
44.94,1.01,38474,733
3.82,113.78,38485,338
49.14,102.55,38518,227
46.67,0.83,38529,454
48.39,9.78,38547,726
29.00,33.70,38550,6263
48.39,9.78,38585,368
46.67,0.83,38592,289
-33.80,143.10,38600,7700
52.28,109.83,38603,6617
37.81,128.88,38607,171
48.32,15.40,38624,1407
48.32,15.40,38624,1407
50.42,8.14,38624,1407
50.72,85.57,38649,827
33.51,48.21,38682,443
50.42,8.14,38682,1113
44.94,1.01,38692,709
48.39,9.78,38692,709
3.82,113.78,38702,254
41.93,0.81,38705,276
45.51,10.97,38710,307
48.38,9.75,38724,406
46.67,0.83,38755,489
48.39,9.78,38761,358
43.13,-0.88,38762,698
46.67,0.83,38769,246
45.05,21.82,38800,1177
58.30,100.33,38807,1106
44.94,1.01,38822,755
32.57,34.93,38828,1301
46.67,0.83,38844,245
46.67,0.83,38854,229
49.14,102.55,38854,246
48.39,9.78,38884,348
46.67,0.83,38894,251
33.51,48.21,38922,381
36.42,67.95,38949,3721
37.51,129.11,38949,3721
43.13,-0.88,38963,662
-16.80,144.82,38969,507
54.42,89.45,38987,400
47.59,3.76,39003,918
39.65,115.87,39004,598
39.66,115.87,39004,598
42.48,-6.05,39039,786
43.08,-2.53,39056,251
50.47,-3.53,39063,969
-8.35,147.27,39064,750
32.57,34.93,39081,895
44.94,1.01,39082,711
46.96,0.71,39085,1023
54.42,89.45,39086,571
48.38,9.75,39100,307
35.24,38.82,39105,903
53.58,10.05,39106,3678
-8.46,147.21,39118,740
36.80,44.24,39130,565
48.32,15.40,39136,406
46.41,3.64,39141,563
51.39,39.03,39142,715
47.59,3.76,39188,950
47.59,3.76,39193,889
46.67,0.83,39202,380
50.47,-3.53,39211,970
48.38,9.75,39249,332
47.59,3.76,39250,940
66.56,62.42,39261,643
50.23,4.92,39287,2615
43.78,7.53,39289,885
8.18,98.88,39294,2372
48.39,9.78,39306,361
37.55,126.98,39307,4158
43.29,-5.08,39327,550
48.39,9.78,39329,346
43.01,1.63,39362,634
44.94,1.01,39367,671
40.58,122.97,39371,721
47.59,3.76,39371,859
42.93,25.42,39400,1287
44.77,1.33,39400,1337
46.67,0.83,39412,396
43.64,-0.69,39417,595
48.39,9.78,39419,667
43.93,4.33,39424,2323
3.82,113.78,39438,443
44.94,1.01,39471,663
45.51,10.97,39471,347
47.59,3.76,39471,663
46.41,3.64,39481,392
67.85,-139.76,39500,1600
43.79,7.55,39505,897
38.83,-9.17,39522,1113
30.28,51.44,39523,661
48.39,9.78,39523,661
51.23,-2.62,39529,1588
66.56,62.42,39541,1152
39.66,115.87,39552,462
3.82,113.78,39563,463
51.39,39.03,39569,692
-3.94,152.65,39577,492
-31.48,129.42,39600,3100
43.22,76.40,39606,729
43.32,-7.47,39610,2171
44.81,1.16,39617,1303
48.39,9.78,39619,439
44.94,1.01,39624,659
44.94,1.01,39634,711
47.59,3.76,39634,711
-8.35,147.27,39643,732
36.04,35.99,39664,784
36.12,36.23,39665,806
36.12,36.23,39665,806
48.39,9.78,39674,658
38.83,-9.17,39697,813
-31.77,116.04,39702,1627
37.52,129.08,39706,1886
46.67,0.83,39708,353
40.16,17.96,39709,2166
46.67,0.83,39719,353
-23.12,118.63,39724,600
45.51,10.97,39744,291
36.42,67.95,39769,3569
-34.35,115.14,39776,523
-16.80,144.82,39802,772
51.22,109.33,39805,2447
37.52,129.08,39811,456
46.67,0.83,39825,352
45.00,1.04,39835,1158
47.88,20.41,39838,722
33.51,48.21,39865,3338
-34.15,115.07,39871,2013
36.76,-3.85,39912,437
51.39,39.03,39917,307
46.11,13.91,39941,744
47.59,3.76,39949,932
-23.12,118.63,39969,587
46.41,3.64,40012,524
59.65,133.12,40028,656
50.59,5.69,40033,697
44.88,1.26,40036,1120
44.94,1.01,40042,781
45.51,10.97,40042,781
41.53,1.69,40045,834
47.13,5.57,40066,316
36.80,44.24,40069,654
33.51,48.21,40079,654
47.59,3.76,40090,778
42.16,2.75,40121,835
48.39,9.78,40132,692
37.18,108.18,40151,2137
38.50,108.43,40151,2137
51.39,39.02,40158,326
46.41,3.64,40160,347
40.58,122.97,40167,1634
40.82,45.01,40182,689
-6.16,149.78,40200,543
45.51,10.97,40264,289
50.47,-3.53,40287,394
30.80,33.45,40289,4041
35.99,35.99,40298,744
36.04,35.99,40298,744
43.78,7.53,40324,840
3.82,113.78,40327,344
48.39,9.78,40334,594
-23.12,118.63,40344,590
48.38,9.75,40352,400
48.41,15.60,40373,2268
44.94,1.01,40374,713
46.96,0.71,40416,433
29.00,33.70,40434,1044
51.39,39.02,40463,297
29.00,33.70,40464,1557
51.77,108.33,40464,700
45.51,10.97,40499,365
-32.47,137.70,40500,950
45.23,0.88,40502,1045
51.39,39.03,40518,312
46.41,3.64,40538,423
55.55,89.94,40550,337
30.28,51.44,40552,775
-32.40,142.50,40553,1039
46.41,3.64,40589,940
32.57,34.93,40591,1035
45.50,0.30,40591,479
49.17,16.59,40591,1035
43.06,-2.49,40607,688
45.76,-0.64,40607,688
54.15,-2.79,40639,474
-34.35,115.14,40647,326
-16.79,144.76,40648,764
51.39,39.03,40662,306
30.28,51.44,40674,412
32.57,34.93,40681,1647
50.47,-3.53,40687,370
51.39,39.03,40692,305
48.39,9.78,40698,677
-33.70,143.00,40704,1033
36.88,127.45,40707,2527
37.52,129.08,40712,409
43.64,-0.69,40726,665
47.59,3.76,40767,1016
33.51,48.21,40776,3938
-8.34,147.28,40824,558
46.41,3.64,40825,702
46.67,0.83,40830,290
43.14,-0.89,40876,654
-33.80,143.10,40900,4500
43.17,24.07,40906,5384
51.39,39.02,40909,378
115.38,45.23,40933,277
51.39,39.03,40960,305
46.41,3.64,40970,342
43.79,7.55,40990,295
50.47,-3.53,40998,340
46.67,0.83,41012,439
50.44,5.30,41030,995
105.80,35.08,41045,225
47.59,3.76,41063,1214
45.51,10.97,41066,551
43.06,-2.49,41086,671
48.32,15.40,41092,432
48.39,9.78,41103,355
3.82,113.78,41106,278
43.36,-3.86,41118,684
51.39,39.05,41118,1760
41.53,1.69,41137,575
105.80,35.08,41150,252
48.39,9.78,41154,395
51.39,39.03,41167,288
45.76,-0.64,41172,661
48.39,9.78,41172,661
44.17,40.00,41177,2617
66.56,62.42,41184,1220
48.39,9.78,41193,1564
37.52,129.08,41220,1465
41.53,1.69,41235,804
47.59,3.76,41288,877
48.39,9.78,41288,877
43.37,-1.20,41290,744
45.51,10.97,41312,1087
39.67,21.68,41314,728
45.02,34.38,41315,1461
46.67,0.83,41320,308
43.06,-2.49,41338,685
48.39,9.78,41338,685
48.39,9.78,41344,642
-33.80,143.10,41400,6700
48.52,10.17,41442,422
47.59,3.76,41464,864
43.37,-1.20,41467,603
3.82,113.78,41528,262
43.35,2.70,41559,509
47.70,29.00,41568,372
40.16,17.96,41590,2573
43.65,22.70,41622,568
45.76,-0.64,41642,853
43.37,-1.20,41650,1591
50.47,-3.53,41670,437
40.16,17.96,41681,2563
37.52,129.08,41688,669
8.18,98.88,41700,850
8.18,98.88,41700,850
-31.77,116.04,41704,1590
53.25,-1.21,41707,1193
41.53,1.69,41721,838
51.39,39.03,41721,334
48.39,9.78,41723,646
8.18,98.88,41754,1846
42.16,2.75,41767,846
66.56,62.42,41781,813
48.32,15.40,41787,281
44.88,1.26,41790,1450
43.06,-2.49,41808,638
46.96,0.71,41808,638
48.39,9.78,41808,638
46.67,0.83,41833,374
30.12,104.63,41847,230
48.32,15.40,41861,220
43.37,-1.20,41957,605
49.05,12.17,41971,1125
37.66,127.26,41982,224
66.56,62.42,42024,2869
49.05,12.17,42053,1379
43.37,-1.20,42062,1862
48.39,9.78,42062,1862
43.06,-2.49,42068,722
42.96,1.61,42083,1184
42.16,2.75,42087,830
42.16,2.75,42087,830
3.82,113.78,42114,231
43.29,-3.97,42122,2390
46.67,0.83,42149,311
43.06,-2.49,42153,718
48.39,9.78,42153,718
-13.10,133.80,42155,736
42.21,-2.62,42177,1181
48.32,15.40,42187,283
48.39,9.78,42187,882
42.93,25.42,42197,1376
43.39,-3.96,42206,276
45.52,11.48,42217,610
48.32,15.40,42227,216
48.32,15.40,42231,558
43.06,-2.49,42237,715
47.59,3.76,42237,715
48.39,9.78,42259,356
41.53,1.69,42262,824
43.06,-2.49,42320,713
46.67,0.83,42331,209
49.17,16.58,42364,231
46.67,0.83,42378,285
-32.47,137.70,42389,110
50.72,85.42,42389,722
43.06,-2.49,42402,712
45.30,0.17,42402,712
-19.05,138.70,42431,3072
-3.21,151.84,42450,125
43.29,-3.97,42455,1846
57.67,58.34,42484,712
46.67,0.83,42495,112
105.80,35.08,42514,181
47.59,3.76,42549,1169
46.67,0.83,42569,200
47.59,3.76,42595,1043
36.76,22.56,42614,995
48.33,15.40,42622,2746
49.17,102.97,42622,2746
43.06,-2.49,42644,714
43.65,22.70,42661,140
49.17,16.58,42668,230
49.17,16.58,42720,239
48.32,15.40,42741,270
43.17,24.07,42746,1427
23.97,105.06,42750,3040
44.81,1.16,42756,1658
36.43,127.45,42766,817
48.25,23.02,42766,817
50.93,108.60,42776,923
38.83,-9.17,42807,498
50.05,17.93,42841,1827
47.59,3.76,42859,588
-34.15,115.07,42870,2609
43.29,-3.97,42905,1157
47.59,3.76,42905,1157
36.12,36.23,42909,149
39.67,21.68,42915,2001
47.59,3.76,42926,819
48.32,15.40,42929,389
32.57,34.93,42939,2186
49.05,12.17,42939,1034
38.62,68.22,42942,553
3.82,113.78,43020,821
42.16,2.75,43022,1033
43.17,24.07,43031,1815
43.65,22.70,43040,135
45.52,11.48,43048,1282
33.51,48.21,43050,3822
46.41,3.64,43060,311
38.80,-0.47,43067,2058
48.39,9.78,43082,822
46.41,3.64,43087,487
-3.21,151.84,43096,456
-32.30,142.30,43100,3700
51.40,39.04,43100,3804
35.99,35.99,43131,922
36.04,35.99,43131,922
42.93,25.42,43150,1678
51.40,39.04,43152,2801
47.59,3.76,43159,1152
-31.77,116.04,43169,218
30.85,34.80,43172,2804
33.56,48.29,43181,457
43.29,-3.97,43217,1802
-17.42,124.97,43230,712
45.51,10.97,43234,826
23.97,105.06,43325,2526
39.66,115.87,43336,566
48.32,15.40,43371,1444
47.59,3.76,43384,1276
23.76,99.60,43385,990
50.05,17.93,43397,584
-34.15,115.07,43400,2200
29.00,33.70,43408,1442
52.28,109.83,43417,2738
43.17,24.07,43419,1663
45.30,0.17,43457,833
3.82,113.78,43491,407
46.41,3.64,43494,365
36.04,35.99,43534,1403
44.77,1.33,43545,809
35.99,35.99,43567,1040
36.04,35.99,43567,1040
48.12,20.38,43628,751
48.32,15.40,43641,346
-17.42,124.97,43644,840
48.52,10.17,43674,443
-8.34,147.28,43699,762
48.38,9.75,43699,451
47.59,3.76,43700,754
49.17,16.58,43700,355
43.36,-3.86,43705,348
-4.08,137.16,43730,764
43.17,24.07,43746,1765
3.82,113.78,43790,491
52.78,86.52,43801,947
-41.70,146.08,43814,804
66.56,62.42,43837,699
48.52,10.17,43880,496
40.58,122.97,43944,283
46.67,0.83,43955,572
43.29,-3.97,44006,1295
42.16,2.75,44007,1180
47.59,3.76,44010,1070
48.33,15.40,44021,1182
-35.23,142.85,44038,665
50.27,107.23,44041,2841
-13.10,133.80,44049,910
-9.08,147.26,44055,827
39.67,21.68,44066,3277
44.77,1.33,44081,1187
-4.08,137.16,44086,830
48.33,15.40,44117,2815
42.16,2.75,44157,1306
-12.29,132.56,44200,4700
43.29,-3.97,44202,1937
-17.42,124.97,44214,704
46.41,3.64,44232,549
30.12,104.63,44258,2333
45.59,25.29,44389,438
-34.15,115.07,44400,2100
48.32,15.40,44407,429
37.13,127.08,44460,686
48.39,9.78,44467,1539
47.59,3.76,44541,1238
-18.74,126.00,44556,1198
43.29,-3.97,44640,1973
-4.08,137.16,44667,1056
3.82,113.78,44705,379
45.51,10.97,44730,2816
49.17,16.59,44747,418
48.32,15.40,44774,359
43.29,-3.97,44777,1463
47.59,3.76,44784,1268
-23.83,130.86,44800,3600
43.29,-3.97,44852,1559
45.51,10.97,44868,1277
48.41,15.60,44868,1277
-18.74,126.00,44900,984
-9.08,147.26,44915,1151
43.37,-1.20,44929,2626
-4.08,137.16,44953,1155
47.59,3.76,44999,1647
37.69,22.81,45004,761
-13.10,133.80,45052,1417
35.99,35.99,45080,1090
36.04,35.99,45080,1090
51.77,108.33,45083,2618
105.80,35.08,45093,263
45.51,10.97,45128,1304
3.82,113.78,45139,542
48.52,10.17,45151,513
48.32,15.40,45203,365
57.58,53.83,45213,1721
57.69,71.17,45217,1311
43.29,-3.97,45232,1650
57.69,71.17,45286,1410
-34.15,115.07,45301,1410
-13.10,133.80,45575,1528
39.67,21.68,45581,2433
46.67,0.83,45626,903
47.59,3.76,45635,1763
48.32,15.40,45704,2361
48.32,15.40,45776,2313
-9.08,147.26,45827,1551
45.51,10.97,45827,1423
3.82,113.78,45852,585
-4.08,137.16,45864,1549
3.82,113.78,45864,485
45.05,21.82,45891,750
45.51,10.97,45953,1626
3.82,113.78,45954,494
41.59,70.08,46034,1618
32.57,34.93,46050,2340
45.17,40.27,46083,1717
40.58,122.97,46098,331
32.57,34.93,46112,1798
3.82,113.78,46139,513
43.29,-3.97,46181,1787
32.57,34.93,46370,1629
37.52,129.08,46387,429
105.80,35.08,46394,361
48.11,20.63,46450,914
43.20,23.98,46488,1289
45.05,21.82,46526,1146
49.17,16.59,46548,606
50.05,17.93,46570,1056
-13.10,133.80,46582,1407
48.11,20.63,46619,1144
43.29,-3.97,46632,1369
49.17,16.59,46669,1530
45.05,21.82,46711,1142
45.05,21.82,46770,580
3.82,113.78,46781,777
48.43,15.61,46827,1417
50.72,85.57,46892,1391
50.72,85.57,46971,1425
50.05,17.93,47061,1742
-34.15,115.07,47083,1055
32.57,34.93,47228,1442
41.59,70.08,47365,1458
50.27,107.23,47376,1018
3.82,113.78,47476,819
3.82,113.78,47476,819
50.05,17.93,47488,1096
36.76,22.56,47531,1466
48.12,20.38,47567,1370
3.82,113.78,47611,781
47.59,3.76,47640,1482
48.55,10.15,47803,1006
45.17,40.27,47814,1421
-34.15,115.07,47892,2818
44.77,1.33,47911,1287
71.91,82.07,47960,900
45.17,40.27,48006,1338
68.92,134.48,48033,894
45.05,21.82,48058,1153
3.82,113.78,48131,774
37.13,127.08,48250,1003
-34.15,115.07,48348,1041
-34.15,115.07,48371,1020
48.55,10.15,48879,810
3.82,113.78,49022,653
-33.80,143.10,49100,2700
-34.15,115.07,49408,2985
48.43,15.61,49884,5194
-33.80,143.10,50100,2400
48.39,9.78,51623,5118
-12.29,132.56,52000,9000
47.59,3.76,52733,6141
-13.06,132.89,53400,5400
-12.29,132.56,55500,8200
46.93,26.33,55933,235
